Zipcode,City,State,Lat,Long,Population
8861,PERTH AMBOY,NJ,40.52,-74.27,53099
27587,WAKE FOREST,NC,35.97,-78.52,53078
84119,SALT LAKE CITY,UT,40.7,-111.94,53077
48103,ANN ARBOR,MI,42.27,-83.73,53057
7083,UNION,NJ,40.69,-74.26,53053
94591,VALLEJO,CA,38.11,-122.2,53042
78852,EAGLE PASS,TX,28.7,-100.49,53040
85033,PHOENIX,AZ,33.49,-112.21,53037
30004,ALPHARETTA,GA,34.06,-84.27,53033
32822,ORLANDO,FL,28.5,-81.37,53029
32825,ORLANDO,FL,28.5,-81.37,53024
60506,AURORA,IL,41.76,-88.29,53013
30263,NEWNAN,GA,33.37,-84.78,53008
95670,RANCHO CORDOVA,CA,38.6,-121.26,52973
33064,POMPANO BEACH,FL,26.23,-80.13,52969
30058,LITHONIA,GA,33.71,-84.1,52945
30066,MARIETTA,GA,33.95,-84.54,52936
78664,ROUND ROCK,TX,30.51,-97.67,52932
27834,GREENVILLE,NC,35.59,-77.37,52914
60440,BOLINGBROOK,IL,41.7,-88.07,52911
98682,VANCOUVER,WA,45.67,-122.47,52893
61761,NORMAL,IL,40.51,-88.99,52879
80634,GREELEY,CO,40.42,-104.74,52861
93291,VISALIA,CA,36.4,-119.38,52849
45044,MIDDLETOWN,OH,39.5,-84.37,52822
30041,CUMMING,GA,34.2,-84.13,52749
91801,ALHAMBRA,CA,34.09,-118.13,52735
55106,SAINT PAUL,MN,44.94,-93.1,52730
63129,SAINT LOUIS,MO,38.63,-90.24,52718
33125,MIAMI,FL,25.77,-80.2,52677
7306,JERSEY CITY,NJ,40.71,-74.06,52669
45013,HAMILTON,OH,39.39,-84.56,52613
33142,MIAMI,FL,25.77,-80.2,52606
92399,YUCAIPA,CA,34.04,-117.01,52606
30075,ROSWELL,GA,34.03,-84.35,52573
60622,CHICAGO,IL,41.83,-87.68,52548
85009,PHOENIX,AZ,33.44,-112.13,52520
92571,PERRIS,CA,33.83,-117.2,52516
32225,JACKSONVILLE,FL,30.33,-81.65,52485
17602,LANCASTER,PA,40.04,-76.3,52452
93308,BAKERSFIELD,CA,35.54,-118.91,52447
27410,GREENSBORO,NC,36.07,-79.82,52388
19382,WEST CHESTER,PA,39.95,-75.6,52388
30188,WOODSTOCK,GA,34.1,-84.51,52380
20002,WASHINGTON,DC,38.89,-77.03,52370
29730,ROCK HILL,SC,34.93,-81.02,52365
19320,COATESVILLE,PA,39.98,-75.81,52342
48044,MACOMB,MI,42.66,-82.91,52289
30144,KENNESAW,GA,34.02,-84.61,52252
44107,LAKEWOOD,OH,41.48,-81.8,52244
99654,WASILLA,AK,61.52,-149.57,52168
77077,HOUSTON,TX,29.76,-95.38,52151
28078,HUNTERSVILLE,NC,35.41,-80.84,52133
48228,DETROIT,MI,42.38,-83.1,52130
37130,MURFREESBORO,TN,35.85,-86.39,52070
92870,PLACENTIA,CA,33.88,-117.85,52033
83301,TWIN FALLS,ID,42.41,-114.59,52010
33511,BRANDON,FL,27.92,-82.29,52003
95125,SAN JOSE,CA,37.29,-121.88,51939
33065,POMPANO BEACH,FL,26.23,-80.13,51921
55901,ROCHESTER,MN,44.01,-92.47,51917
19702,NEWARK,DE,39.67,-75.75,51899
95747,ROSEVILLE,CA,38.78,-121.37,51870
34711,CLERMONT,FL,28.55,-81.75,51847
43068,REYNOLDSBURG,OH,39.95,-82.79,51836
92056,OCEANSIDE,CA,33.2,-117.29,51835
19104,PHILADELPHIA,PA,39.95,-75.16,51808
2151,REVERE,MA,42.41,-70.99,51808
98208,EVERETT,WA,47.9,-122.18,51802
23320,CHESAPEAKE,VA,36.67,-76.3,51797
92833,FULLERTON,CA,33.88,-117.96,51767
23456,VIRGINIA BEACH,VA,36.73,-76.04,51748
91344,GRANADA HILLS,CA,34.29,-118.5,51747
85326,BUCKEYE,AZ,33.38,-112.55,51705
75007,CARROLLTON,TX,32.98,-96.89,51624
91406,VAN NUYS,CA,34.19,-118.49,51558
92129,SAN DIEGO,CA,32.96,-117.12,51536
67401,SALINA,KS,38.81,-97.61,51499
95116,SAN JOSE,CA,37.35,-121.85,51496
60148,LOMBARD,IL,41.87,-88.01,51468
22554,STAFFORD,VA,38.42,-77.4,51463
87124,RIO RANCHO,NM,35.27,-106.66,51404
97045,OREGON CITY,OR,45.32,-122.52,51359
19067,MORRISVILLE,PA,40.2,-74.78,51334
92117,SAN DIEGO,CA,32.81,-117.19,51332
19711,NEWARK,DE,39.67,-75.75,51322
48823,EAST LANSING,MI,42.73,-84.48,51302
89129,LAS VEGAS,NV,36.23,-115.29,51252
90002,LOS ANGELES,CA,33.94,-118.24,51223
32837,ORLANDO,FL,28.5,-81.37,51219
91786,UPLAND,CA,34.1,-117.66,51165
43230,COLUMBUS,OH,39.98,-82.98,51161
92234,CATHEDRAL CITY,CA,33.82,-116.45,51151
91405,VAN NUYS,CA,34.2,-118.44,51145
30016,COVINGTON,GA,33.6,-83.85,51140
98012,BOTHELL,WA,47.84,-122.19,51136
27284,KERNERSVILLE,NC,36.11,-80.07,51136
11201,BROOKLYN,NY,40.64,-73.94,51128
70065,KENNER,LA,29.99,-90.24,51116
78240,SAN ANTONIO,TX,29.45,-98.5,51111
95350,MODESTO,CA,37.67,-121.01,51046
33063,POMPANO BEACH,FL,26.23,-80.13,51019
10011,NEW YORK,NY,40.71,-73.99,50984
60120,ELGIN,IL,42.03,-88.28,50955
31419,SAVANNAH,GA,32.08,-81.1,50954
1960,PEABODY,MA,42.53,-70.97,50944
85122,CASA GRANDE,AZ,32.91,-111.74,50942
75025,PLANO,TX,33.04,-96.74,50926
30907,AUGUSTA,GA,33.45,-81.99,50913
21206,BALTIMORE,MD,39.3,-76.61,50846
32068,MIDDLEBURG,FL,30.05,-81.9,50815
93551,PALMDALE,CA,34.61,-118.27,50798
96734,KAILUA,HI,21.4,-157.73,50746
43228,COLUMBUS,OH,39.98,-82.98,50737
20744,FORT WASHINGTON,MD,38.73,-77,50722
14094,LOCKPORT,NY,43.16,-78.69,50666
44130,CLEVELAND,OH,41.47,-81.67,50639
78223,SAN ANTONIO,TX,29.45,-98.5,50637
45040,MASON,OH,39.36,-84.3,50627
93277,VISALIA,CA,36.29,-119.38,50607
78681,ROUND ROCK,TX,30.51,-97.67,50606
8081,SICKLERVILLE,NJ,39.73,-74.98,50589
14580,WEBSTER,NY,43.21,-77.42,50587
96818,HONOLULU,HI,21.3,-157.85,50586
70726,DENHAM SPRINGS,LA,30.47,-90.95,50583
60004,ARLINGTON HEIGHTS,IL,42.09,-87.98,50582
84095,SOUTH JORDAN,UT,40.55,-111.96,50566
77433,CYPRESS,TX,29.96,-95.69,50539
89103,LAS VEGAS,NV,36.11,-115.21,50519
10461,BRONX,NY,40.84,-73.87,50502
7104,NEWARK,NJ,40.72,-74.17,50478
93003,VENTURA,CA,34.28,-119.22,50474
30083,STONE MOUNTAIN,GA,33.8,-84.17,50384
28110,MONROE,NC,34.98,-80.54,50365
97402,EUGENE,OR,44.04,-123.22,50342
92557,MORENO VALLEY,CA,33.97,-117.25,50320
94601,OAKLAND,CA,37.77,-122.21,50294
17331,HANOVER,PA,39.81,-76.98,50292
32839,ORLANDO,FL,28.5,-81.37,50279
36117,MONTGOMERY,AL,32.35,-86.28,50268
91304,CANOGA PARK,CA,34.22,-118.59,50231
72764,SPRINGDALE,AR,36.18,-94.14,50230
92530,LAKE ELSINORE,CA,33.68,-117.37,50216
33176,MIAMI,FL,25.77,-80.2,50170
31088,WARNER ROBINS,GA,32.61,-83.63,50163
85713,TUCSON,AZ,32.19,-110.98,50151
29223,COLUMBIA,SC,34,-81.03,50141
60626,CHICAGO,IL,41.83,-87.68,50139
83709,BOISE,ID,43.54,-116.29,50034
94539,FREMONT,CA,37.51,-121.89,50031
28601,HICKORY,NC,35.73,-81.32,50026
48858,MOUNT PLEASANT,MI,43.59,-84.77,50025
85234,GILBERT,AZ,33.36,-111.75,50014
7030,HOBOKEN,NJ,40.74,-74.02,50005
92025,ESCONDIDO,CA,33.09,-116.94,49978
41042,FLORENCE,KY,38.99,-84.64,49968
60643,CHICAGO,IL,41.83,-87.68,49952
78249,SAN ANTONIO,TX,29.45,-98.5,49951
45424,DAYTON,OH,39.77,-84.19,49930
8873,SOMERSET,NJ,40.49,-74.48,49921
77498,SUGAR LAND,TX,29.63,-95.65,49906
30080,SMYRNA,GA,33.86,-84.51,49905
77082,HOUSTON,TX,29.76,-95.38,49900
11237,BROOKLYN,NY,40.64,-73.94,49896
20020,WASHINGTON,DC,38.89,-77.03,49864
95376,TRACY,CA,37.73,-121.42,49859
23666,HAMPTON,VA,37.04,-76.29,49825
33068,POMPANO BEACH,FL,26.23,-80.13,49824
73505,LAWTON,OK,34.6,-98.42,49809
38305,JACKSON,TN,35.63,-88.82,49808
21218,BALTIMORE,MD,39.3,-76.61,49796
18102,ALLENTOWN,PA,40.59,-75.47,49779
17601,LANCASTER,PA,40.04,-76.3,49779
89147,LAS VEGAS,NV,36.11,-115.27,49778
30114,CANTON,GA,34.24,-84.49,49774
30318,ATLANTA,GA,33.78,-84.44,49736
19148,PHILADELPHIA,PA,39.95,-75.16,49732
59901,KALISPELL,MT,48.19,-114.38,49693
77088,HOUSTON,TX,29.76,-95.38,49660
28227,CHARLOTTE,NC,35.19,-80.83,49635
20854,POTOMAC,MD,39.02,-77.19,49611
80229,DENVER,CO,39.76,-104.87,49598
40601,FRANKFORT,KY,38.19,-84.86,49566
29072,LEXINGTON,SC,33.98,-81.22,49566
35242,BIRMINGHAM,AL,33.52,-86.79,49545
79928,EL PASO,TX,31.65,-106.15,49544
19380,WEST CHESTER,PA,39.95,-75.6,49534
77521,BAYTOWN,TX,29.74,-94.96,49507
60637,CHICAGO,IL,41.83,-87.68,49503
96819,HONOLULU,HI,21.3,-157.85,49492
6810,DANBURY,CT,41.4,-73.47,49482
32771,SANFORD,FL,28.78,-81.27,49481
89119,LAS VEGAS,NV,36.08,-115.14,49445
78251,SAN ANTONIO,TX,29.45,-98.5,49435
75216,DALLAS,TX,32.79,-96.76,49416
92410,SAN BERNARDINO,CA,34.1,-117.27,49410
90703,CERRITOS,CA,33.86,-118.05,49399
33458,JUPITER,FL,26.92,-80.1,49396
30253,MCDONOUGH,GA,33.45,-84.14,49380
96816,HONOLULU,HI,21.3,-157.85,49368
33312,FORT LAUDERDALE,FL,26.14,-80.13,49343
92626,COSTA MESA,CA,33.67,-117.9,49341
15301,WASHINGTON,PA,40.17,-80.24,49331
90220,COMPTON,CA,33.87,-118.24,49328
37167,SMYRNA,TN,35.98,-86.51,49322
90018,LOS ANGELES,CA,34.02,-118.31,49310
63123,SAINT LOUIS,MO,38.63,-90.24,49308
78753,AUSTIN,TX,30.26,-97.74,49301
54601,LA CROSSE,WI,43.82,-91.23,49282
11238,BROOKLYN,NY,40.64,-73.94,49262
28540,JACKSONVILLE,NC,34.76,-77.4,49252
48439,GRAND BLANC,MI,42.92,-83.61,49209
98632,LONGVIEW,WA,46.19,-123.05,49205
99208,SPOKANE,WA,47.78,-117.45,49193
78247,SAN ANTONIO,TX,29.45,-98.5,49176
28025,CONCORD,NC,35.4,-80.59,49160
48187,CANTON,MI,42.3,-83.48,49148
84604,PROVO,UT,40.33,-111.57,49145
21224,BALTIMORE,MD,39.3,-76.61,49134
92024,ENCINITAS,CA,33.05,-117.25,49121
37129,MURFREESBORO,TN,35.85,-86.39,49103
55124,SAINT PAUL,MN,44.94,-93.1,49084
93638,MADERA,CA,37.01,-119.94,49068
45069,WEST CHESTER,OH,39.33,-84.4,49060
92656,ALISO VIEJO,CA,33.57,-117.72,49046
2780,TAUNTON,MA,41.9,-71.09,49036
37027,BRENTWOOD,TN,35.99,-86.78,49035
84043,LEHI,UT,40.32,-111.96,49030
33033,HOMESTEAD,FL,25.46,-80.45,49028
90638,LA MIRADA,CA,33.9,-118,49012
75287,DALLAS,TX,32.79,-96.76,49004
84120,SALT LAKE CITY,UT,40.69,-111.99,48956
92130,SAN DIEGO,CA,32.95,-117.19,48940
77845,COLLEGE STATION,TX,30.6,-96.31,48938
53511,BELOIT,WI,42.52,-89.02,48929
92026,ESCONDIDO,CA,33.22,-117.1,48922
60435,JOLIET,IL,41.52,-88.12,48899
75115,DESOTO,TX,32.58,-96.86,48877
85142,QUEEN CREEK,AZ,33.16,-111.59,48870
90033,LOS ANGELES,CA,34.04,-118.21,48852
95023,HOLLISTER,CA,36.89,-121.24,48841
20902,SILVER SPRING,MD,39.01,-77.02,48841
33467,LAKE WORTH,FL,26.61,-80.05,48808
32246,JACKSONVILLE,FL,30.33,-81.65,48789
99336,KENNEWICK,WA,46.21,-119.16,48753
93304,BAKERSFIELD,CA,35.33,-119.02,48731
78504,MCALLEN,TX,26.21,-98.23,48703
77089,HOUSTON,TX,29.76,-95.38,48685
85282,TEMPE,AZ,33.4,-111.92,48671
60644,CHICAGO,IL,41.83,-87.68,48648
38017,COLLIERVILLE,TN,35.05,-89.67,48642
93702,FRESNO,CA,36.74,-119.75,48607
90047,LOS ANGELES,CA,33.95,-118.3,48606
80631,GREELEY,CO,40.42,-104.74,48603
90046,LOS ANGELES,CA,34.1,-118.37,48581
63136,SAINT LOUIS,MO,38.63,-90.24,48560
46143,GREENWOOD,IN,39.61,-86.11,48555
60014,CRYSTAL LAKE,IL,42.23,-88.33,48550
96792,WAIANAE,HI,21.44,-158.18,48519
63301,SAINT CHARLES,MO,38.79,-90.51,48514
60616,CHICAGO,IL,41.83,-87.68,48433
80525,FORT COLLINS,CO,40.55,-105.06,48419
10940,MIDDLETOWN,NY,41.44,-74.42,48418
76133,FORT WORTH,TX,32.75,-97.33,48394
97124,HILLSBORO,OR,45.58,-122.91,48349
60613,CHICAGO,IL,41.83,-87.68,48281
63031,FLORISSANT,MO,38.79,-90.32,48212
75098,WYLIE,TX,33.04,-96.51,48197
42701,ELIZABETHTOWN,KY,37.7,-85.87,48194
78840,DEL RIO,TX,29.37,-100.89,48149
21207,GWYNN OAK,MD,39.32,-76.72,48133
37064,FRANKLIN,TN,35.92,-86.84,48118
43015,DELAWARE,OH,40.29,-83.08,48107
91767,POMONA,CA,34.08,-117.73,48068
76179,FORT WORTH,TX,32.75,-97.33,48058
92243,EL CENTRO,CA,32.77,-115.6,48030
90630,CYPRESS,CA,33.81,-118.03,47993
20009,WASHINGTON,DC,38.89,-77.03,47992
95207,STOCKTON,CA,38,-121.32,47965
23455,VIRGINIA BEACH,VA,36.73,-76.04,47938
92064,POWAY,CA,32.97,-117.02,47904
77081,HOUSTON,TX,29.76,-95.38,47860
75056,THE COLONY,TX,33.09,-96.88,47852
91352,SUN VALLEY,CA,34.23,-118.34,47807
2124,DORCHESTER CENTER,MA,42.35,-71.06,47783
28645,LENOIR,NC,35.9,-81.53,47703
23223,RICHMOND,VA,37.55,-77.46,47677
92505,RIVERSIDE,CA,33.93,-117.49,47672
23434,SUFFOLK,VA,36.7,-76.63,47670
92084,VISTA,CA,33.21,-117.2,47654
6457,MIDDLETOWN,CT,41.54,-72.65,47648
77546,FRIENDSWOOD,TX,29.51,-95.19,47636
11224,BROOKLYN,NY,40.64,-73.94,47621
48185,WESTLAND,MI,42.31,-83.38,47618
90016,LOS ANGELES,CA,34.02,-118.35,47596
97206,PORTLAND,OR,45.48,-122.6,47596
92691,MISSION VIEJO,CA,33.6,-117.66,47582
21228,CATONSVILLE,MD,39.26,-76.74,47577
75035,FRISCO,TX,33.14,-96.81,47553
32174,ORMOND BEACH,FL,29.28,-81.06,47552
44646,MASSILLON,OH,40.78,-81.52,47525
98023,FEDERAL WAY,WA,47.3,-122.37,47510
92128,SAN DIEGO,CA,32.99,-117.07,47490
90247,GARDENA,CA,33.89,-118.29,47487
85035,PHOENIX,AZ,33.47,-112.19,47486
47150,NEW ALBANY,IN,38.3,-85.82,47472
48126,DEARBORN,MI,42.31,-83.21,47465
80011,AURORA,CO,39.69,-104.81,47461
90024,LOS ANGELES,CA,34.06,-118.43,47452
60123,ELGIN,IL,42.03,-88.28,47405
48066,ROSEVILLE,MI,42.5,-82.93,47388
32303,TALLAHASSEE,FL,30.45,-84.28,47359
95648,LINCOLN,CA,38.93,-121.25,47354
7003,BLOOMFIELD,NJ,40.81,-74.18,47312
10459,BRONX,NY,40.84,-73.87,47308
58103,FARGO,ND,46.87,-96.81,47302
19145,PHILADELPHIA,PA,39.95,-75.16,47261
1844,METHUEN,MA,42.71,-71.18,47249
22204,ARLINGTON,VA,38.87,-77.1,47233
10950,MONROE,NY,41.32,-74.18,47226
1841,LAWRENCE,MA,42.7,-71.16,47225
30032,DECATUR,GA,33.77,-84.29,47222
92692,MISSION VIEJO,CA,33.6,-117.64,47222
55044,LAKEVILLE,MN,44.67,-93.24,47218
89052,HENDERSON,NV,35.98,-115.11,47214
11419,SOUTH RICHMOND HILL,NY,40.68,-73.82,47211
28216,CHARLOTTE,NC,35.19,-80.83,47208
75093,PLANO,TX,33.04,-96.74,47187
95240,LODI,CA,38.11,-121.16,47172
85374,SURPRISE,AZ,33.64,-112.38,47146
8540,PRINCETON,NJ,40.35,-74.65,47115
83646,MERIDIAN,ID,43.65,-116.43,47098
89074,HENDERSON,NV,36.03,-115.07,47095
77099,HOUSTON,TX,29.76,-95.38,47091
95124,SAN JOSE,CA,37.25,-121.92,47082
94553,MARTINEZ,CA,37.98,-122.15,47065
27603,RALEIGH,NC,35.82,-78.65,47033
95616,DAVIS,CA,38.48,-121.64,47032
94014,DALY CITY,CA,37.68,-122.43,47014
19335,DOWNINGTOWN,PA,40,-75.7,46984
7105,NEWARK,NJ,40.72,-74.17,46983
23112,MIDLOTHIAN,VA,37.5,-77.63,46982
29681,SIMPSONVILLE,SC,34.73,-82.25,46979
27107,WINSTON SALEM,NC,36.1,-80.24,46963
35215,BIRMINGHAM,AL,33.52,-86.79,46951
33147,MIAMI,FL,25.77,-80.2,46933
48219,DETROIT,MI,42.38,-83.1,46931
77093,HOUSTON,TX,29.76,-95.38,46929
53209,MILWAUKEE,WI,43.06,-87.96,46917
32792,WINTER PARK,FL,28.59,-81.34,46914
94550,LIVERMORE,CA,37.68,-121.75,46896
80504,LONGMONT,CO,40.17,-105.11,46876
47374,RICHMOND,IN,39.82,-84.88,46875
8302,BRIDGETON,NJ,39.42,-75.22,46872
80020,BROOMFIELD,CO,39.94,-105.06,46871
33126,MIAMI,FL,25.77,-80.29,46867
92037,LA JOLLA,CA,32.86,-117.24,46781
76116,FORT WORTH,TX,32.75,-97.33,46746
92879,CORONA,CA,33.87,-117.53,46745
97223,PORTLAND,OR,45.44,-122.76,46699
27265,HIGH POINT,NC,35.98,-79.99,46690
80012,AURORA,CO,39.69,-104.81,46665
27713,DURHAM,NC,35.98,-78.91,46660
60649,CHICAGO,IL,41.83,-87.68,46650
77511,ALVIN,TX,29.43,-95.24,46627
38109,MEMPHIS,TN,35.1,-90,46594
59102,BILLINGS,MT,45.76,-108.57,46564
92886,YORBA LINDA,CA,33.89,-117.78,46564
85365,YUMA,AZ,32.72,-114.51,46558
65202,COLUMBIA,MO,38.95,-92.32,46547
20176,LEESBURG,VA,39.1,-77.55,46506
1201,PITTSFIELD,MA,42.45,-73.26,46504
37122,MOUNT JULIET,TN,36.2,-86.52,46463
95351,MODESTO,CA,37.63,-121.01,46458
91765,DIAMOND BAR,CA,33.99,-117.81,46457
33614,TAMPA,FL,27.95,-82.48,46449
30236,JONESBORO,GA,33.52,-84.35,46434
85022,PHOENIX,AZ,33.62,-112.05,46395
95060,SANTA CRUZ,CA,37.04,-122.1,46377
60126,ELMHURST,IL,41.89,-87.94,46371
23185,WILLIAMSBURG,VA,37.27,-76.7,46370
92069,SAN MARCOS,CA,33.15,-117.17,46369
75006,CARROLLTON,TX,32.98,-96.89,46364
55303,ANOKA,MN,45.21,-93.39,46352
43229,COLUMBUS,OH,39.98,-82.98,46347
20850,ROCKVILLE,MD,39.08,-77.15,46340
32808,ORLANDO,FL,28.5,-81.37,46334
56001,MANKATO,MN,44.16,-93.99,46327
98902,YAKIMA,WA,46.59,-120.53,46322
76051,GRAPEVINE,TX,32.93,-97.07,46320
8816,EAST BRUNSWICK,NJ,40.42,-74.41,46298
87401,FARMINGTON,NM,36.75,-108.18,46293
27705,DURHAM,NC,35.98,-78.91,46282
60115,DEKALB,IL,41.89,-88.75,46272
60586,PLAINFIELD,IL,41.61,-88.2,46251
27407,GREENSBORO,NC,36.07,-79.82,46242
92028,FALLBROOK,CA,33.39,-117.29,46239
6606,BRIDGEPORT,CT,41.18,-73.19,46236
37421,CHATTANOOGA,TN,35.06,-85.25,46228
83686,NAMPA,ID,43.49,-116.61,46224
32703,APOPKA,FL,28.68,-81.51,46207
98115,SEATTLE,WA,47.68,-122.28,46206
33010,HIALEAH,FL,25.86,-80.29,46187
7052,WEST ORANGE,NJ,40.79,-74.26,46182
63366,O FALLON,MO,38.78,-90.7,46175
98225,BELLINGHAM,WA,48.73,-122.48,46172
96720,HILO,HI,19.69,-155.08,46165
32304,TALLAHASSEE,FL,30.45,-84.28,46145
33018,HIALEAH,FL,25.86,-80.29,46117
85201,MESA,AZ,33.44,-111.85,46092
27360,THOMASVILLE,NC,35.88,-80.07,46084
34787,WINTER GARDEN,FL,28.56,-81.58,46083
78227,SAN ANTONIO,TX,29.45,-98.5,46077
30064,MARIETTA,GA,33.95,-84.54,46076
89101,LAS VEGAS,NV,36.17,-115.12,46055
33193,MIAMI,FL,25.77,-80.2,46044
29720,LANCASTER,SC,34.72,-80.77,46041
77070,HOUSTON,TX,29.76,-95.38,46017
94568,DUBLIN,CA,37.71,-121.91,46016
75060,IRVING,TX,32.85,-96.96,45980
55304,ANDOVER,MN,45.25,-93.33,45967
38654,OLIVE BRANCH,MS,34.95,-89.82,45956
33021,HOLLYWOOD,FL,26.02,-80.16,45921
98103,SEATTLE,WA,47.67,-122.34,45911
90023,LOS ANGELES,CA,34.01,-118.2,45903
98270,MARYSVILLE,WA,48.05,-122.14,45899
87507,SANTA FE,NM,35.67,-105.95,45890
20171,HERNDON,VA,38.96,-77.38,45887
77064,HOUSTON,TX,29.76,-95.38,45847
32608,GAINESVILLE,FL,29.67,-82.33,45842
63303,SAINT CHARLES,MO,38.79,-90.51,45834
85254,SCOTTSDALE,AZ,33.61,-111.94,45801
19464,POTTSTOWN,PA,40.25,-75.64,45788
92109,SAN DIEGO,CA,32.79,-117.23,45787
90032,LOS ANGELES,CA,34.08,-118.17,45786
11590,WESTBURY,NY,40.75,-73.58,45768
45238,CINCINNATI,OH,39.09,-84.51,45760
53711,MADISON,WI,43.07,-89.38,45728
89122,LAS VEGAS,NV,36.1,-115.02,45720
10451,BRONX,NY,40.84,-73.87,45713
11757,LINDENHURST,NY,40.68,-73.37,45700
94086,SUNNYVALE,CA,37.36,-122.02,45697
8831,MONROE TOWNSHIP,NJ,40.34,-74.44,45620
93611,CLOVIS,CA,36.93,-119.56,45614
95037,MORGAN HILL,CA,37.17,-121.65,45579
94577,SAN LEANDRO,CA,37.71,-122.16,45560
8053,MARLTON,NJ,39.9,-74.92,45538
95148,SAN JOSE,CA,37.33,-121.77,45528
90065,LOS ANGELES,CA,34.1,-118.22,45527
80918,COLORADO SPRINGS,CO,38.86,-104.76,45467
94303,PALO ALTO,CA,37.45,-122.1,45467
75023,PLANO,TX,33.04,-96.74,45452
91748,ROWLAND HEIGHTS,CA,33.97,-117.9,45406
80233,DENVER,CO,39.76,-104.87,45386
48227,DETROIT,MI,42.38,-83.1,45380
75104,CEDAR HILL,TX,32.58,-96.95,45373
33016,HIALEAH,FL,25.86,-80.29,45342
78155,SEGUIN,TX,29.57,-97.96,45341
18103,ALLENTOWN,PA,40.59,-75.47,45336
92648,HUNTINGTON BEACH,CA,33.67,-118,45317
39503,GULFPORT,MS,30.38,-89.06,45309
78201,SAN ANTONIO,TX,29.45,-98.5,45307
40214,LOUISVILLE,KY,38.22,-85.74,45291
15642,IRWIN,PA,40.32,-79.69,45286
77080,HOUSTON,TX,29.76,-95.38,45275
60645,CHICAGO,IL,41.83,-87.68,45274
95008,CAMPBELL,CA,37.28,-121.95,45260
38127,MEMPHIS,TN,35.1,-90,45248
6492,WALLINGFORD,CT,41.44,-72.81,45241
33029,HOLLYWOOD,FL,26.02,-80.16,45235
92843,GARDEN GROVE,CA,33.75,-117.94,45214
21229,BALTIMORE,MD,39.3,-76.61,45213
30518,BUFORD,GA,34.11,-83.99,45211
2860,PAWTUCKET,RI,41.87,-71.37,45199
93720,FRESNO,CA,36.88,-119.77,45191
49201,JACKSON,MI,42.24,-84.4,45190
30067,MARIETTA,GA,33.95,-84.54,45182
32162,THE VILLAGES,FL,28.92,-81.92,45180
95403,SANTA ROSA,CA,38.5,-122.76,45164
90027,LOS ANGELES,CA,34.12,-118.28,45151
43207,COLUMBUS,OH,39.98,-82.98,45144
10028,NEW YORK,NY,40.71,-73.99,45141
1902,LYNN,MA,42.47,-70.96,45139
30157,DALLAS,GA,33.91,-84.83,45123
36695,MOBILE,AL,30.68,-88.04,45118
90620,BUENA PARK,CA,33.84,-118,45113
14120,NORTH TONAWANDA,NY,43.04,-78.86,45100
61265,MOLINE,IL,41.48,-90.48,45099
28173,WAXHAW,NC,34.92,-80.74,45097
92111,SAN DIEGO,CA,32.8,-117.16,45096
77040,HOUSTON,TX,29.76,-95.38,45081
48235,DETROIT,MI,42.38,-83.1,45063
91306,WINNETKA,CA,34.2,-118.57,45061
29485,SUMMERVILLE,SC,33,-80.17,45057
95843,ANTELOPE,CA,38.71,-121.36,45048
27707,DURHAM,NC,35.98,-78.91,45023
27106,WINSTON SALEM,NC,36.1,-80.24,45015
44102,CLEVELAND,OH,41.47,-81.67,45014
96822,HONOLULU,HI,21.3,-157.85,45007
88101,CLOVIS,NM,34.41,-103.2,45006
90057,LOS ANGELES,CA,34.06,-118.27,44998
7060,PLAINFIELD,NJ,40.63,-74.4,44998
49423,HOLLAND,MI,42.77,-86.1,44977
33415,WEST PALM BEACH,FL,26.74,-80.12,44963
91606,NORTH HOLLYWOOD,CA,34.18,-118.39,44958
78741,AUSTIN,TX,30.26,-97.74,44935
37040,CLARKSVILLE,TN,36.56,-87.34,44924
91790,WEST COVINA,CA,34.06,-117.94,44907
32725,DELTONA,FL,28.9,-81.2,44905
4401,BANGOR,ME,44.83,-68.78,44899
38128,MEMPHIS,TN,35.1,-90,44863
11772,PATCHOGUE,NY,40.76,-73.01,44837
8021,CLEMENTON,NJ,39.8,-74.98,44833
84010,BOUNTIFUL,UT,40.88,-111.82,44821
78254,SAN ANTONIO,TX,29.45,-98.5,44817
85283,TEMPE,AZ,33.36,-111.93,44813
80123,LITTLETON,CO,39.59,-105.01,44795
90043,LOS ANGELES,CA,33.98,-118.33,44789
85037,PHOENIX,AZ,33.48,-112.25,44771
49424,HOLLAND,MI,42.77,-86.1,44760
85207,MESA,AZ,33.45,-111.64,44744
92544,HEMET,CA,33.64,-116.83,44734
76017,ARLINGTON,TX,32.69,-97.12,44724
72034,CONWAY,AR,35.05,-92.5,44723
47130,JEFFERSONVILLE,IN,38.3,-85.72,44722
67212,WICHITA,KS,37.68,-97.34,44707
92705,SANTA ANA,CA,33.76,-117.79,44706
17701,WILLIAMSPORT,PA,41.23,-77.03,44661
6082,ENFIELD,CT,41.96,-72.56,44654
97405,EUGENE,OR,43.92,-123.08,44645
84041,LAYTON,UT,41.07,-111.98,44625
75074,PLANO,TX,33.04,-96.74,44622
8817,EDISON,NJ,40.52,-74.36,44621
33612,TAMPA,FL,27.95,-82.48,44601
27405,GREENSBORO,NC,36.07,-79.82,44567
98133,SEATTLE,WA,47.73,-122.34,44555
97123,HILLSBORO,OR,45.44,-122.96,44537
75062,IRVING,TX,32.85,-96.96,44537
92867,ORANGE,CA,33.81,-117.79,44515
